Warehouse_ID,Store_ID,Invoice No,Match Method,Label Damage, Damage,Returns Collected,DateTime arrived at store,DateTime Left store
1,44,4394,Scanned,1,0,0,03/02/2020 13:00:00,03/02/2020 13:56:34
2,1,7477,Scanned,0,1,1,22/03/2020 03:30:00,22/03/2020 04:17:54
10,7,2563,Scanned,1,1,0,08/05/2020 21:14:00,08/05/2020 22:07:21
7,43,6158,Manual,1,0,0,16/01/2020 15:46:00,16/01/2020 16:02:12
5,25,3162,Manual,0,1,0,26/05/2020 12:17:00,26/05/2020 13:00:36
8,20,5656,Manual,1,1,1,27/06/2020 19:29:00,27/06/2020 19:56:55
5,30,7035,Manual,1,1,1,06/04/2020 23:08:00,06/04/2020 23:46:06
5,44,8217,Manual,1,0,0,19/04/2020 17:28:00,19/04/2020 18:16:08
7,20,3167,Manual,1,1,0,21/03/2020 07:13:00,21/03/2020 07:55:17
4,48,9710,Manual,0,0,1,19/02/2020 16:46:00,19/02/2020 17:35:45
7,20,5191,Manual,0,1,0,20/05/2020 18:36:00,20/05/2020 18:50:09
8,19,5328,Scanned,1,1,0,20/04/2020 14:49:00,20/04/2020 15:23:13
3,27,9557,Manual,0,1,1,24/05/2020 19:11:00,24/05/2020 19:22:52
8,45,9793,Scanned,1,0,0,07/04/2020 07:20:00,07/04/2020 07:33:32
5,36,9647,Manual,1,1,0,20/01/2020 06:33:00,20/01/2020 06:38:38
6,15,283,Scanned,0,0,0,27/04/2020 23:10:00,27/04/2020 23:21:18
4,16,2146,Scanned,0,0,1,08/01/2020 23:50:00,09/01/2020 00:20:00
7,7,2112,Scanned,0,1,1,24/01/2020 05:00:00,24/01/2020 05:54:20
6,30,4960,Scanned,0,1,0,21/05/2020 23:22:00,21/05/2020 23:35:34
8,7,90,Scanned,0,0,0,18/05/2020 18:33:00,18/05/2020 19:26:23
6,33,8065,Scanned,1,0,1,06/06/2020 06:08:00,06/06/2020 06:22:10
3,45,912,Manual,0,0,1,12/02/2020 19:39:00,12/02/2020 20:12:45
9,9,1476,Manual,0,0,1,15/02/2020 13:38:00,15/02/2020 14:14:47
6,49,4251,Manual,0,1,1,11/03/2020 20:36:00,11/03/2020 21:28:04
8,24,6883,Scanned,1,1,0,30/03/2020 10:47:00,30/03/2020 11:10:55
2,27,3032,Manual,0,1,1,16/03/2020 19:21:00,16/03/2020 19:35:04
2,12,1828,Manual,1,0,0,07/01/2020 00:01:00,07/01/2020 00:57:43
10,7,5563,Scanned,0,1,0,18/02/2020 08:03:00,18/02/2020 09:00:43
4,14,8352,Scanned,0,1,0,07/04/2020 23:01:00,07/04/2020 23:11:14
4,30,4936,Manual,0,0,0,26/05/2020 13:01:00,26/05/2020 13:06:35
6,46,9758,Manual,0,1,0,05/04/2020 14:02:00,05/04/2020 14:32:35
8,35,3404,Manual,0,0,1,03/02/2020 19:17:00,03/02/2020 20:10:27
1,2,2450,Scanned,1,0,1,04/04/2020 02:24:00,04/04/2020 02:41:17
1,9,2217,Scanned,1,1,0,04/01/2020 14:46:00,04/01/2020 14:56:50
7,39,1562,Manual,0,0,1,26/02/2020 11:53:00,26/02/2020 12:33:28
1,29,9492,Scanned,0,0,0,22/03/2020 12:37:00,22/03/2020 12:37:58
10,20,2153,Scanned,0,0,1,29/01/2020 05:01:00,29/01/2020 05:28:36
8,24,1680,Manual,1,1,1,19/04/2020 08:45:00,19/04/2020 09:22:00
10,2,9996,Scanned,0,0,0,23/03/2020 16:56:00,23/03/2020 17:27:48
9,32,6209,Scanned,1,0,0,09/02/2020 16:40:00,09/02/2020 17:26:57
3,49,8485,Scanned,0,1,0,03/03/2020 16:21:00,03/03/2020 17:03:00
7,31,5826,Scanned,1,0,0,22/03/2020 22:26:00,22/03/2020 22:33:25
10,5,679,Manual,1,0,1,14/02/2020 13:59:00,14/02/2020 14:10:55
8,11,7313,Scanned,0,0,0,09/04/2020 02:56:00,09/04/2020 03:26:50
3,6,8236,Scanned,1,1,1,08/06/2020 09:41:00,08/06/2020 10:26:41
4,38,9900,Manual,0,0,0,10/03/2020 12:12:00,10/03/2020 12:58:31
2,16,989,Scanned,0,1,1,11/01/2020 02:02:00,11/01/2020 02:45:52
2,42,1278,Scanned,1,0,1,11/04/2020 10:26:00,11/04/2020 11:07:45
9,32,4103,Scanned,1,1,0,16/02/2020 15:03:00,16/02/2020 15:54:22
6,20,1422,Manual,1,1,1,18/03/2020 10:04:00,18/03/2020 10:18:13
1,3,1487,Scanned,1,1,0,08/02/2020 10:03:00,08/02/2020 10:40:44
9,2,7077,Scanned,1,0,1,08/06/2020 07:43:00,08/06/2020 08:03:22
4,6,7365,Scanned,0,0,1,17/04/2020 17:22:00,17/04/2020 18:07:50
5,47,2234,Scanned,0,1,1,30/03/2020 10:02:00,30/03/2020 10:33:33
4,41,9808,Scanned,1,1,1,10/04/2020 10:43:00,10/04/2020 11:36:07
10,38,2401,Scanned,1,0,1,08/05/2020 23:06:00,08/05/2020 23:59:56
9,8,3003,Manual,1,0,0,20/03/2020 03:30:00,20/03/2020 03:31:40
1,28,2984,Scanned,0,0,1,14/03/2020 03:45:00,14/03/2020 03:49:18
3,47,7084,Manual,0,0,0,11/06/2020 17:19:00,11/06/2020 18:12:22
7,31,4522,Manual,0,1,0,23/01/2020 03:01:00,23/01/2020 03:36:32
8,6,7376,Scanned,0,0,1,24/01/2020 12:04:00,24/01/2020 12:40:39
6,14,210,Manual,0,0,0,26/06/2020 11:39:00,26/06/2020 12:19:39
9,12,6818,Scanned,0,1,0,15/02/2020 14:29:00,15/02/2020 15:14:22
7,37,3497,Scanned,0,1,0,22/04/2020 08:46:00,22/04/2020 09:19:16
4,49,8385,Scanned,1,0,1,14/06/2020 11:08:00,14/06/2020 11:18:11
9,11,5866,Manual,0,0,0,23/03/2020 00:59:00,23/03/2020 01:13:32
1,2,6331,Manual,0,0,1,19/03/2020 23:46:00,19/03/2020 23:46:46
5,33,8025,Scanned,1,1,0,23/06/2020 19:59:00,23/06/2020 20:08:58
5,23,8115,Scanned,0,1,0,29/03/2020 21:56:00,29/03/2020 22:52:09
8,15,9305,Manual,0,1,1,10/01/2020 17:00:00,10/01/2020 17:18:30
9,25,650,Scanned,1,0,0,05/01/2020 14:21:00,05/01/2020 14:30:36
6,26,3646,Manual,0,1,1,07/02/2020 19:39:00,07/02/2020 20:30:02
5,22,7986,Manual,0,0,1,28/02/2020 16:04:00,28/02/2020 16:46:55
4,47,1870,Manual,0,1,0,10/01/2020 22:15:00,10/01/2020 22:51:52
4,3,8896,Manual,1,1,1,04/05/2020 21:38:00,04/05/2020 21:41:42
9,27,3617,Manual,0,1,1,23/03/2020 12:50:00,23/03/2020 13:05:10
10,28,6440,Manual,0,0,0,08/02/2020 17:12:00,08/02/2020 17:29:11
2,14,3876,Scanned,1,0,0,25/02/2020 22:27:00,25/02/2020 23:03:32
6,12,3224,Scanned,1,1,1,23/01/2020 18:38:00,23/01/2020 18:54:11
7,36,2106,Manual,0,1,1,13/04/2020 11:42:00,13/04/2020 12:04:26
7,8,9074,Manual,0,0,0,12/02/2020 02:00:00,12/02/2020 02:21:59
7,18,4182,Manual,0,0,0,14/04/2020 17:18:00,14/04/2020 18:12:44
2,32,195,Manual,0,1,0,18/04/2020 00:57:00,18/04/2020 01:42:09
6,39,14,Manual,0,0,0,23/04/2020 06:40:00,23/04/2020 07:29:07
7,19,1288,Scanned,0,0,0,27/01/2020 04:24:00,27/01/2020 04:28:32
4,40,2187,Scanned,1,1,1,04/03/2020 09:21:00,04/03/2020 10:13:21
4,13,4744,Scanned,0,1,0,29/01/2020 05:11:00,29/01/2020 05:56:48
5,18,3273,Scanned,0,1,0,29/06/2020 07:37:00,29/06/2020 07:39:11
4,29,3469,Scanned,1,0,1,12/01/2020 07:16:00,12/01/2020 08:02:13
3,30,2385,Scanned,1,1,1,22/05/2020 16:11:00,22/05/2020 17:05:20
9,47,6470,Scanned,1,1,0,21/04/2020 16:06:00,21/04/2020 16:51:22
6,25,3571,Scanned,0,1,1,28/06/2020 08:39:00,28/06/2020 09:27:11
9,49,8606,Scanned,1,1,0,21/06/2020 06:04:00,21/06/2020 06:30:41
2,9,1394,Manual,1,1,0,11/03/2020 23:56:00,12/03/2020 00:12:03
5,6,8683,Manual,1,1,0,25/05/2020 03:03:00,25/05/2020 03:18:09
8,16,1689,Scanned,1,0,0,15/06/2020 16:19:00,15/06/2020 16:58:05
1,25,2488,Manual,1,1,1,20/03/2020 02:44:00,20/03/2020 03:02:03
2,39,7491,Manual,1,0,1,22/03/2020 14:27:00,22/03/2020 15:18:02
10,49,9691,Manual,0,1,1,20/05/2020 22:14:00,20/05/2020 22:45:26
10,50,3279,Scanned,0,1,0,19/03/2020 13:18:00,19/03/2020 13:44:18
1,50,6334,Scanned,1,0,0,20/01/2020 20:09:00,20/01/2020 20:49:45
1,50,2610,Manual,1,1,0,13/06/2020 15:22:00,13/06/2020 16:11:52
3,27,6801,Manual,0,1,0,21/04/2020 08:16:00,21/04/2020 09:14:50
9,47,7086,Scanned,0,1,0,26/06/2020 03:38:00,26/06/2020 04:37:42
8,27,1987,Scanned,1,0,0,07/05/2020 10:41:00,07/05/2020 10:49:38
4,29,6903,Manual,0,0,1,10/05/2020 21:49:00,10/05/2020 22:38:59
5,16,2657,Manual,1,0,1,28/05/2020 02:34:00,28/05/2020 03:17:26
2,11,5800,Scanned,0,1,1,14/06/2020 14:07:00,14/06/2020 14:48:12
2,8,9503,Manual,0,1,1,11/02/2020 00:22:00,11/02/2020 00:27:07
4,30,5780,Manual,0,0,0,15/01/2020 14:30:00,15/01/2020 15:16:03
9,49,4163,Scanned,0,1,0,03/01/2020 10:29:00,03/01/2020 11:11:27
8,18,9314,Manual,0,1,0,27/05/2020 18:59:00,27/05/2020 19:32:30
2,32,7386,Scanned,1,0,1,21/04/2020 16:46:00,21/04/2020 17:17:45
8,34,9428,Manual,0,1,1,12/05/2020 00:55:00,12/05/2020 01:49:08
4,21,3911,Manual,1,0,1,16/06/2020 22:27:00,16/06/2020 22:35:32
8,11,476,Manual,0,0,0,22/06/2020 18:36:00,22/06/2020 19:14:22
5,37,5161,Scanned,1,1,0,05/03/2020 14:19:00,05/03/2020 15:09:17
1,32,4839,Manual,1,1,1,26/01/2020 00:01:00,26/01/2020 00:24:15
10,2,4074,Scanned,1,1,1,27/04/2020 15:02:00,27/04/2020 15:48:26
4,10,3417,Manual,0,1,1,21/02/2020 03:23:00,21/02/2020 03:57:45
5,27,8597,Scanned,0,1,0,31/03/2020 03:13:00,31/03/2020 03:58:00
6,13,303,Scanned,1,0,0,24/01/2020 13:02:00,24/01/2020 13:24:33
4,11,2800,Manual,1,0,0,02/04/2020 09:25:00,02/04/2020 10:17:08
7,35,4290,Manual,0,0,1,06/01/2020 11:07:00,06/01/2020 11:09:44
6,6,7339,Manual,0,0,0,16/03/2020 23:32:00,17/03/2020 00:03:35
4,23,2546,Manual,0,0,1,28/02/2020 14:50:00,28/02/2020 15:01:14
6,5,3146,Manual,0,0,0,17/01/2020 10:01:00,17/01/2020 10:58:51
7,44,4569,Scanned,1,1,1,13/03/2020 07:37:00,13/03/2020 08:17:33
8,19,5080,Manual,0,1,0,02/06/2020 08:29:00,02/06/2020 09:07:44
10,26,6143,Manual,0,1,1,17/03/2020 16:25:00,17/03/2020 16:59:58
8,30,4460,Manual,1,0,0,19/02/2020 03:31:00,19/02/2020 04:19:30
6,26,6836,Manual,1,1,1,04/05/2020 15:32:00,04/05/2020 15:32:10
6,13,2158,Manual,1,0,1,18/04/2020 04:14:00,18/04/2020 04:42:46
9,37,5625,Scanned,1,0,1,14/02/2020 22:11:00,14/02/2020 23:02:45
3,35,6266,Scanned,0,0,1,18/02/2020 09:02:00,18/02/2020 09:07:58
6,15,3084,Scanned,1,1,0,04/01/2020 04:28:00,04/01/2020 05:05:30
5,3,813,Manual,1,0,1,31/03/2020 11:41:00,31/03/2020 12:20:32
2,10,9980,Manual,1,1,1,30/01/2020 07:01:00,30/01/2020 07:19:16
9,45,4770,Scanned,1,1,0,02/04/2020 19:37:00,02/04/2020 19:56:44
9,9,5439,Manual,0,1,0,11/06/2020 12:07:00,11/06/2020 13:05:42
10,9,2745,Scanned,0,0,1,19/01/2020 18:51:00,19/01/2020 18:52:32
3,45,9686,Scanned,0,1,0,19/05/2020 13:14:00,19/05/2020 13:44:13
3,4,1607,Manual,0,0,0,28/02/2020 04:05:00,28/02/2020 04:41:36
9,9,9472,Scanned,0,1,1,15/01/2020 16:17:00,15/01/2020 16:57:06
9,43,9330,Manual,0,0,0,14/02/2020 04:28:00,14/02/2020 04:32:22
7,1,6253,Scanned,0,1,0,29/04/2020 08:26:00,29/04/2020 08:39:36
6,20,5422,Scanned,0,1,0,28/04/2020 21:35:00,28/04/2020 22:12:39
8,15,27,Scanned,1,0,0,28/02/2020 01:39:00,28/02/2020 02:00:53
6,23,4272,Manual,0,0,1,07/03/2020 05:26:00,07/03/2020 05:46:46
10,30,4248,Manual,0,0,0,01/02/2020 14:17:00,01/02/2020 14:44:43
3,35,5621,Manual,0,1,0,18/06/2020 13:58:00,18/06/2020 14:28:12
4,34,9397,Manual,1,0,1,10/06/2020 08:06:00,10/06/2020 08:10:24
9,41,8695,Scanned,1,1,0,11/03/2020 04:35:00,11/03/2020 05:26:41
8,12,5808,Scanned,0,0,0,14/01/2020 20:07:00,14/01/2020 20:22:57
6,43,8886,Manual,1,1,0,08/05/2020 19:52:00,08/05/2020 20:40:21
10,7,8224,Scanned,0,0,1,28/03/2020 17:42:00,28/03/2020 18:35:04
7,42,8900,Scanned,1,1,0,24/03/2020 20:44:00,24/03/2020 21:04:09
4,15,7721,Scanned,1,1,1,29/02/2020 18:30:00,29/02/2020 19:11:45
3,35,8040,Manual,0,0,1,29/02/2020 06:03:00,29/02/2020 06:28:40
9,41,8660,Manual,1,0,0,01/03/2020 06:56:00,01/03/2020 07:03:28
9,20,6463,Manual,0,1,1,17/02/2020 09:04:00,17/02/2020 09:40:51
10,6,894,Manual,0,1,1,27/02/2020 01:03:00,27/02/2020 01:14:55
4,48,3419,Scanned,1,0,1,04/01/2020 17:41:00,04/01/2020 17:46:54
3,6,256,Scanned,1,0,0,05/04/2020 16:44:00,05/04/2020 16:59:37
9,27,882,Scanned,1,0,1,02/01/2020 10:43:00,02/01/2020 11:40:58
5,35,2436,Manual,0,1,1,31/05/2020 10:38:00,31/05/2020 11:05:02
1,24,6861,Scanned,1,0,0,13/01/2020 10:25:00,13/01/2020 11:17:09
1,50,8207,Scanned,0,0,1,23/02/2020 02:38:00,23/02/2020 02:58:56
10,40,4771,Manual,1,1,0,22/04/2020 16:00:00,22/04/2020 16:54:59
9,23,168,Scanned,0,0,1,12/01/2020 13:30:00,12/01/2020 14:08:15
3,42,8041,Scanned,1,0,1,10/03/2020 01:47:00,10/03/2020 02:08:27
7,16,4071,Scanned,0,1,0,10/01/2020 00:47:00,10/01/2020 01:20:10
2,45,1457,Manual,0,1,0,18/02/2020 19:39:00,18/02/2020 20:14:48
2,15,9644,Manual,1,0,0,28/01/2020 21:48:00,28/01/2020 22:21:25
10,3,3391,Manual,0,0,0,20/06/2020 20:12:00,20/06/2020 20:15:35
5,29,9152,Manual,1,1,1,13/03/2020 05:59:00,13/03/2020 06:10:17
2,30,5248,Scanned,1,1,1,13/05/2020 12:23:00,13/05/2020 12:36:24
2,2,3704,Scanned,1,1,1,21/04/2020 14:31:00,21/04/2020 14:56:38
3,31,7547,Manual,0,1,1,21/04/2020 21:31:00,21/04/2020 22:30:29
3,45,222,Manual,0,1,0,12/06/2020 08:17:00,12/06/2020 08:48:58
10,43,3931,Scanned,1,0,1,21/04/2020 16:39:00,21/04/2020 17:19:57
4,42,4487,Manual,0,1,1,01/01/2020 19:47:00,01/01/2020 20:23:29
5,37,7207,Scanned,1,1,1,09/02/2020 11:44:00,09/02/2020 11:57:01
10,11,7799,Scanned,0,1,0,31/03/2020 17:30:00,31/03/2020 17:47:03
7,10,4076,Scanned,1,1,1,06/05/2020 17:45:00,06/05/2020 17:59:48
6,9,7958,Manual,1,1,0,25/03/2020 03:31:00,25/03/2020 04:06:43
1,43,7549,Scanned,0,0,0,29/05/2020 04:37:00,29/05/2020 04:49:41
7,35,6942,Manual,0,1,0,13/01/2020 22:12:00,13/01/2020 22:13:15
2,20,8605,Scanned,1,1,1,23/02/2020 21:05:00,23/02/2020 22:04:03
6,41,980,Scanned,0,0,0,10/02/2020 21:40:00,10/02/2020 22:31:53
9,23,1155,Scanned,1,1,0,06/02/2020 16:54:00,06/02/2020 17:27:30
9,26,551,Scanned,1,0,1,21/01/2020 02:34:00,21/01/2020 03:12:23
7,16,6967,Manual,1,1,1,22/04/2020 03:00:00,22/04/2020 03:55:04
9,10,807,Manual,1,0,1,17/06/2020 11:13:00,17/06/2020 11:50:22
4,3,9405,Manual,1,1,1,04/03/2020 01:52:00,04/03/2020 02:35:45
2,36,5118,Manual,0,1,1,11/02/2020 22:50:00,11/02/2020 23:37:00
9,5,7827,Manual,0,0,0,16/02/2020 14:11:00,16/02/2020 14:29:41
2,1,7109,Scanned,0,0,0,18/02/2020 05:35:00,18/02/2020 06:09:42
10,21,6383,Scanned,0,1,0,30/01/2020 20:19:00,30/01/2020 20:37:30
9,23,9006,Manual,1,1,0,18/03/2020 09:32:00,18/03/2020 10:27:09
8,26,4159,Scanned,1,1,0,21/06/2020 04:32:00,21/06/2020 05:13:29
1,49,6537,Scanned,0,0,0,15/04/2020 20:40:00,15/04/2020 21:03:00
3,8,5286,Manual,1,0,1,27/03/2020 07:41:00,27/03/2020 08:16:41
9,27,3274,Manual,1,1,1,13/03/2020 08:19:00,13/03/2020 08:53:41
7,31,975,Scanned,0,0,1,27/02/2020 09:07:00,27/02/2020 09:08:33
5,49,9727,Scanned,1,1,0,18/03/2020 12:04:00,18/03/2020 12:07:48
10,24,7310,Manual,0,1,0,28/04/2020 11:38:00,28/04/2020 11:52:25
3,47,4916,Manual,0,1,0,13/06/2020 19:15:00,13/06/2020 20:11:50
4,33,5421,Scanned,0,0,0,28/05/2020 11:36:00,28/05/2020 12:20:58
10,18,840,Manual,1,0,1,11/05/2020 11:10:00,11/05/2020 11:35:12
1,6,3103,Scanned,1,1,1,06/03/2020 14:47:00,06/03/2020 15:15:20
6,47,2627,Manual,1,0,1,29/02/2020 22:51:00,29/02/2020 23:30:26
6,9,9464,Scanned,1,1,0,25/05/2020 16:24:00,25/05/2020 17:00:22
5,26,9591,Manual,1,0,1,02/03/2020 03:44:00,02/03/2020 03:54:15
7,36,6631,Manual,1,0,1,13/05/2020 23:05:00,13/05/2020 23:28:15
7,10,5160,Manual,1,0,1,05/06/2020 02:15:00,05/06/2020 02:30:03
5,23,5060,Scanned,0,0,0,14/01/2020 23:31:00,14/01/2020 23:45:36
8,36,5798,Manual,0,1,1,11/04/2020 00:01:00,11/04/2020 00:55:10
6,13,1591,Manual,1,1,0,09/06/2020 23:07:00,09/06/2020 23:49:05
7,15,2014,Manual,1,0,0,20/02/2020 07:19:00,20/02/2020 07:38:23
10,5,1749,Manual,1,0,0,02/06/2020 16:10:00,02/06/2020 16:12:35
2,10,6391,Scanned,1,0,1,06/02/2020 23:44:00,07/02/2020 00:02:37
4,46,330,Manual,1,1,1,12/04/2020 17:28:00,12/04/2020 18:27:46
3,20,6800,Manual,1,1,0,30/01/2020 21:39:00,30/01/2020 21:56:25
7,48,6899,Scanned,1,0,1,29/04/2020 23:10:00,29/04/2020 23:38:47
6,23,4941,Manual,0,1,1,21/04/2020 03:36:00,21/04/2020 03:47:14
3,47,5241,Scanned,0,0,0,23/06/2020 14:34:00,23/06/2020 15:01:07
4,9,2956,Scanned,0,1,1,29/06/2020 02:32:00,29/06/2020 02:41:54
5,13,8298,Scanned,1,1,0,25/05/2020 17:17:00,25/05/2020 18:02:23
2,43,3694,Manual,1,0,0,23/01/2020 16:38:00,23/01/2020 17:24:35
9,3,2666,Scanned,0,1,1,09/05/2020 15:07:00,09/05/2020 15:15:08
5,4,2059,Manual,1,0,1,31/03/2020 20:18:00,31/03/2020 20:46:19
2,50,9301,Manual,1,1,1,26/01/2020 03:25:00,26/01/2020 04:13:22
6,23,8149,Manual,0,0,1,14/01/2020 10:48:00,14/01/2020 11:23:22
7,46,9320,Scanned,1,0,0,01/02/2020 06:19:00,01/02/2020 07:00:13
5,38,4618,Manual,0,1,1,21/02/2020 14:44:00,21/02/2020 15:35:36
4,31,6593,Scanned,1,1,1,01/02/2020 08:01:00,01/02/2020 08:18:15
3,5,3983,Manual,1,0,0,03/04/2020 14:50:00,03/04/2020 15:34:46
6,42,1184,Manual,0,0,1,06/03/2020 16:13:00,06/03/2020 16:42:34
7,35,3302,Scanned,0,1,0,28/02/2020 12:28:00,28/02/2020 13:20:11
1,40,179,Scanned,0,1,0,13/02/2020 22:27:00,13/02/2020 22:57:07
10,34,6726,Scanned,0,1,1,03/04/2020 02:11:00,03/04/2020 02:15:54
8,46,4911,Scanned,1,0,1,12/05/2020 18:45:00,12/05/2020 18:50:42
6,16,8806,Scanned,1,0,0,28/02/2020 09:38:00,28/02/2020 10:35:10
2,36,6188,Scanned,0,1,0,05/03/2020 05:00:00,05/03/2020 05:42:43
6,40,3660,Scanned,1,0,1,21/04/2020 09:05:00,21/04/2020 09:15:40
2,8,1713,Manual,1,1,0,17/05/2020 07:04:00,17/05/2020 07:04:32
10,3,8057,Manual,0,0,0,14/03/2020 15:58:00,14/03/2020 16:05:28
6,19,1947,Manual,0,1,1,27/04/2020 16:21:00,27/04/2020 17:10:16
3,27,8431,Scanned,0,0,1,20/02/2020 04:42:00,20/02/2020 05:04:25
7,6,3827,Scanned,1,1,0,03/05/2020 09:59:00,03/05/2020 10:52:30
10,43,5014,Manual,1,0,0,23/05/2020 11:19:00,23/05/2020 12:16:59
9,10,3658,Manual,1,1,0,29/01/2020 22:57:00,29/01/2020 23:18:56
5,29,8027,Scanned,1,0,0,06/04/2020 20:48:00,06/04/2020 21:24:36
1,29,3359,Manual,1,1,1,24/02/2020 15:33:00,24/02/2020 16:12:31
5,44,3975,Manual,1,1,1,24/03/2020 01:54:00,24/03/2020 02:42:41
3,3,6570,Scanned,0,1,1,26/06/2020 20:38:00,26/06/2020 21:33:26
8,25,2345,Manual,0,0,1,24/03/2020 23:15:00,24/03/2020 23:58:41
9,33,3716,Scanned,1,0,1,15/02/2020 16:12:00,15/02/2020 16:36:08
7,23,5364,Scanned,0,0,0,29/02/2020 15:22:00,29/02/2020 15:30:13
6,13,7602,Scanned,0,0,1,21/03/2020 05:38:00,21/03/2020 06:30:52
9,18,6252,Manual,0,1,1,11/01/2020 14:30:00,11/01/2020 14:31:17
2,47,3509,Manual,1,0,1,03/03/2020 02:32:00,03/03/2020 02:45:04
6,14,3927,Scanned,0,0,1,21/01/2020 01:11:00,21/01/2020 01:29:08
7,2,523,Manual,1,1,0,29/01/2020 08:23:00,29/01/2020 08:31:30
1,27,4042,Scanned,0,0,1,17/04/2020 07:30:00,17/04/2020 08:16:03
10,6,2960,Scanned,0,1,0,06/05/2020 21:28:00,06/05/2020 22:04:19
4,43,9642,Manual,0,1,0,30/03/2020 21:11:00,30/03/2020 22:09:23
3,8,3623,Scanned,0,1,1,07/06/2020 06:49:00,07/06/2020 07:28:34
9,40,6497,Manual,1,0,1,11/01/2020 17:28:00,11/01/2020 18:20:34
9,35,2821,Scanned,1,1,0,04/04/2020 15:36:00,04/04/2020 16:10:06
2,12,898,Manual,0,0,0,24/06/2020 02:43:00,24/06/2020 03:15:52
4,41,9840,Manual,0,1,0,14/05/2020 15:20:00,14/05/2020 15:41:47
9,32,432,Manual,1,0,1,24/06/2020 07:22:00,24/06/2020 08:19:50
1,2,5763,Scanned,0,1,0,24/01/2020 18:12:00,24/01/2020 19:05:18
4,48,316,Manual,0,1,0,26/01/2020 08:17:00,26/01/2020 09:16:28
9,38,9410,Scanned,0,0,1,24/03/2020 09:34:00,24/03/2020 09:57:51
10,41,740,Manual,1,0,1,22/05/2020 22:55:00,22/05/2020 23:11:38
10,29,268,Manual,1,0,1,21/04/2020 12:44:00,21/04/2020 13:16:01
4,9,3029,Manual,1,1,1,29/02/2020 04:50:00,29/02/2020 05:25:29
5,36,5076,Scanned,0,0,0,20/02/2020 14:23:00,20/02/2020 14:56:31
7,15,4882,Manual,0,0,1,13/04/2020 08:20:00,13/04/2020 09:00:43
1,21,7087,Manual,1,0,1,03/04/2020 12:07:00,03/04/2020 12:25:08
7,13,7476,Manual,1,1,1,26/04/2020 19:19:00,26/04/2020 19:41:36
9,1,9651,Manual,1,1,0,07/01/2020 05:49:00,07/01/2020 06:26:44
8,7,9921,Manual,0,1,0,02/04/2020 18:07:00,02/04/2020 18:34:01
10,50,8079,Manual,0,0,1,14/05/2020 19:09:00,14/05/2020 19:24:04
2,18,8641,Scanned,0,0,0,17/02/2020 20:52:00,17/02/2020 21:51:03
8,21,6285,Manual,0,1,0,05/01/2020 16:39:00,05/01/2020 17:14:21
3,1,2108,Scanned,0,0,1,22/05/2020 16:08:00,22/05/2020 16:52:44
9,10,7660,Manual,1,0,1,04/03/2020 16:08:00,04/03/2020 16:33:31
4,22,3868,Manual,0,0,0,13/01/2020 14:59:00,13/01/2020 15:47:00
2,20,1058,Scanned,0,1,0,15/01/2020 10:55:00,15/01/2020 11:51:48
6,35,8864,Scanned,1,1,1,16/02/2020 16:49:00,16/02/2020 16:53:00
8,28,6724,Manual,1,1,1,05/01/2020 03:45:00,05/01/2020 03:56:51
6,22,1169,Manual,1,0,1,24/05/2020 09:18:00,24/05/2020 10:12:07
6,20,8132,Manual,1,1,0,31/03/2020 10:05:00,31/03/2020 10:05:43
6,44,3300,Scanned,1,1,0,22/04/2020 15:46:00,22/04/2020 16:24:39
9,40,9020,Scanned,1,1,0,08/01/2020 00:42:00,08/01/2020 00:58:34
7,39,9932,Scanned,1,1,1,23/04/2020 07:38:00,23/04/2020 07:51:56
2,27,7396,Scanned,1,0,1,08/02/2020 20:35:00,08/02/2020 20:44:04
7,12,1304,Manual,0,0,0,24/06/2020 05:33:00,24/06/2020 06:01:10
10,28,49,Manual,0,0,0,09/06/2020 16:16:00,09/06/2020 17:11:26
4,50,4264,Scanned,0,1,1,13/05/2020 10:07:00,13/05/2020 11:05:40
10,24,4709,Manual,0,1,1,23/06/2020 20:24:00,23/06/2020 20:30:24
5,44,1019,Manual,0,1,0,20/03/2020 17:29:00,20/03/2020 18:26:18
4,27,8495,Manual,1,0,1,06/06/2020 21:56:00,06/06/2020 21:56:56
9,37,8727,Manual,0,0,1,21/02/2020 02:34:00,21/02/2020 03:20:29
4,30,4450,Manual,0,0,0,17/06/2020 15:47:00,17/06/2020 16:16:59
10,38,4894,Manual,0,1,0,11/04/2020 22:02:00,11/04/2020 22:07:14
3,27,105,Scanned,1,1,0,18/03/2020 23:27:00,19/03/2020 00:13:32
6,49,6669,Scanned,0,1,1,09/06/2020 19:34:00,09/06/2020 20:03:53
6,15,4724,Manual,1,0,0,17/05/2020 16:45:00,17/05/2020 17:19:32
9,31,4221,Scanned,1,1,0,20/01/2020 11:04:00,20/01/2020 11:58:03
4,11,4149,Manual,1,1,1,10/03/2020 17:47:00,10/03/2020 17:47:42
9,21,974,Scanned,0,1,0,13/03/2020 13:48:00,13/03/2020 14:39:08
9,40,5034,Manual,1,1,1,11/06/2020 05:45:00,11/06/2020 06:28:33
4,1,6155,Scanned,1,0,1,05/03/2020 06:08:00,05/03/2020 06:29:42
4,35,2253,Manual,0,1,0,17/03/2020 09:59:00,17/03/2020 10:24:25
9,12,7338,Scanned,1,0,0,02/06/2020 20:24:00,02/06/2020 20:50:18
8,42,6373,Manual,0,1,0,01/01/2020 21:25:00,01/01/2020 22:09:33
